Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_136_719,VPWR,li1,336.4900,383.5200,1.799956
FILLER_136_715,VPWR,li1,335.3400,383.5200,1.799956
FILLER_136_699,VPWR,li1,327.2900,383.5200,1.799960
FILLER_136_693,VPWR,li1,325.6800,383.5200,1.799960
FILLER_136_684,VPWR,li1,320.3900,383.5200,1.799949
FILLER_136_670,VPWR,li1,314.4100,383.5200,1.799937
FILLER_136_658,VPWR,li1,310.9600,383.5200,1.799933
FILLER_136_649,VPWR,li1,304.2900,383.5200,1.799922
FILLER_136_645,VPWR,li1,303.1400,383.5200,1.799922
FILLER_136_627,VPWR,li1,294.6300,383.5200,1.799912
FILLER_136_619,VPWR,li1,292.1000,383.5200,1.799909
FILLER_136_607,VPWR,li1,287.5000,383.5200,1.799906
FILLER_136_589,VPWR,li1,276.6900,383.5200,1.799896
FILLER_136_586,VPWR,li1,275.5400,383.5200,1.799896
FILLER_136_578,VPWR,li1,273.2400,383.5200,1.799894
FILLER_136_566,VPWR,li1,268.6400,383.5200,1.799891
FILLER_136_553,VPWR,li1,260.3600,383.5200,1.799888
FILLER_136_545,VPWR,li1,258.0600,383.5200,1.799888
FILLER_136_533,VPWR,li1,253.4600,383.5200,1.799886
FILLER_136_531,VPWR,li1,250.0100,383.5200,1.799885
FILLER_136_527,VPWR,li1,248.8600,383.5200,1.799885
FILLER_136_512,VPWR,li1,243.8000,383.5200,1.799885
FILLER_136_501,VPWR,li1,237.8200,383.5200,1.799886
FILLER_136_489,VPWR,li1,233.2200,383.5200,1.799887
FILLER_136_477,VPWR,li1,227.7000,383.5200,1.799888
FILLER_136_473,VPWR,li1,223.7900,383.5200,1.799889
FILLER_136_465,VPWR,li1,221.2600,383.5200,1.799890
FILLER_136_451,VPWR,li1,215.7400,383.5200,1.799894
FILLER_136_439,VPWR,li1,210.2200,383.5200,1.799897
FILLER_136_433,VPWR,li1,205.3900,383.5200,1.799900
FILLER_136_421,VPWR,li1,201.9400,383.5200,1.799906
FILLER_136_419,VPWR,li1,198.4900,383.5200,1.799908
FILLER_136_404,VPWR,li1,194.1200,383.5200,1.799913
FILLER_136_388,VPWR,li1,185.8400,383.5200,1.799925
FILLER_136_376,VPWR,li1,181.2400,383.5200,1.799933
FILLER_136_358,VPWR,li1,171.5800,383.5200,1.799929
FILLER_136_346,VPWR,li1,165.6000,383.5200,1.799908
FILLER_136_342,VPWR,li1,163.0700,383.5200,1.799901
FILLER_136_338,VPWR,li1,161.9200,383.5200,1.799893
FILLER_136_326,VPWR,li1,158.2400,383.5200,1.799883
FILLER_136_317,VPWR,li1,151.5700,383.5200,1.799866
FILLER_136_309,VPWR,li1,149.5000,383.5200,1.799860
FILLER_136_305,VPWR,li1,146.5100,383.5200,1.799851
FILLER_136_299,VPWR,li1,143.7500,383.5200,1.799843
FILLER_136_291,VPWR,li1,141.2200,383.5200,1.799834
