Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_115_501,VGND,li1,236.6700,326.4000,0.000119
FILLER_115_496,VGND,li1,234.1400,326.4000,0.000117
FILLER_115_487,VGND,li1,230.0000,326.4000,0.000114
FILLER_115_465,VGND,li1,219.8800,326.4000,0.000105
FILLER_115_442,VGND,li1,209.0700,326.4000,0.000093
FILLER_115_393,VGND,li1,186.5300,326.4000,0.000056
FILLER_115_389,VGND,li1,185.1500,326.4000,0.000056
FILLER_115_381,VGND,li1,182.6200,326.4000,0.000052
FILLER_115_357,VGND,li1,170.6600,326.4000,0.000063
FILLER_115_346,VGND,li1,166.5200,326.4000,0.000072
FILLER_115_318,VGND,li1,154.5600,326.4000,0.000099
FILLER_115_289,VGND,li1,139.8400,326.4000,0.000127
FILLER_115_276,VGND,li1,133.4000,326.4000,0.000140
FILLER_115_252,VGND,li1,121.6700,326.4000,0.000154
FILLER_115_225,VGND,li1,109.9400,326.4000,0.000149
FILLER_115_217,VGND,li1,105.5700,326.4000,0.000146
FILLER_115_213,VGND,li1,104.4200,326.4000,0.000143
FILLER_115_208,VGND,li1,101.6600,326.4000,0.000140
FILLER_115_201,VGND,li1,98.2100,326.4000,0.000138
FILLER_115_189,VGND,li1,95.2200,326.4000,0.000135
FILLER_115_177,VGND,li1,89.7000,326.4000,0.000129
FILLER_115_167,VGND,li1,82.5700,326.4000,0.000120
FILLER_115_161,VGND,li1,80.9600,326.4000,0.000120
FILLER_115_148,VGND,li1,73.8300,326.4000,0.000110
FILLER_115_127,VGND,li1,64.1700,326.4000,0.000097
FILLER_115_121,VGND,li1,62.5600,326.4000,0.000094
FILLER_115_117,VGND,li1,59.5700,326.4000,0.000087
FILLER_115_113,VGND,li1,58.4200,326.4000,0.000087
FILLER_115_109,VGND,li1,56.3500,326.4000,0.000083
FILLER_115_96,VGND,li1,50.3700,326.4000,0.000070
FILLER_115_92,VGND,li1,48.0700,326.4000,0.000065
FILLER_115_86,VGND,li1,46.4600,326.4000,0.000065
FILLER_115_74,VGND,li1,40.2500,326.4000,0.000053
FILLER_115_70,VGND,li1,37.9500,326.4000,0.000045
FILLER_115_64,VGND,li1,36.3400,326.4000,0.000045
FILLER_115_57,VGND,li1,32.6600,326.4000,0.000033
FILLER_115_55,VGND,li1,31.0500,326.4000,0.000033
FILLER_115_50,VGND,li1,28.9800,326.4000,0.000029
FILLER_115_38,VGND,li1,25.7600,326.4000,0.000021
FILLER_115_31,VGND,li1,20.0100,326.4000,0.000021
FILLER_115_27,VGND,li1,18.8600,326.4000,0.000021
FILLER_115_15,VGND,li1,15.1800,326.4000,0.000021
FILLER_115_3,VGND,li1,9.6600,326.4000,0.000021
FILLER_114_685,VGND,li1,323.3800,320.9600,0.000094
FILLER_114_672,VGND,li1,314.8700,320.9600,0.000125
FILLER_114_664,VGND,li1,312.8000,320.9600,0.000135
FILLER_114_658,VGND,li1,308.8900,320.9600,0.000152
FILLER_114_645,VGND,li1,302.6800,320.9600,0.000179
FILLER_114_640,VGND,li1,300.1500,320.9600,0.000184
FILLER_114_636,VGND,li1,299.0000,320.9600,0.000184
FILLER_114_624,VGND,li1,295.3200,320.9600,0.000191
FILLER_114_610,VGND,li1,286.3500,320.9600,0.000211
FILLER_114_606,VGND,li1,285.2000,320.9600,0.000211
FILLER_114_585,VGND,li1,275.3100,320.9600,0.000228
FILLER_114_577,VGND,li1,271.1700,320.9600,0.000234
FILLER_114_570,VGND,li1,268.6400,320.9600,0.000238
FILLER_114_550,VGND,li1,258.7500,320.9600,0.000243
FILLER_114_530,VGND,li1,249.7800,320.9600,0.000235
FILLER_114_519,VGND,li1,244.7200,320.9600,0.000231
FILLER_114_497,VGND,li1,234.6000,320.9600,0.000219
FILLER_114_469,VGND,li1,222.1800,320.9600,0.000196
FILLER_114_449,VGND,li1,212.2900,320.9600,0.000180
FILLER_114_427,VGND,li1,202.1700,320.9600,0.000146
FILLER_114_421,VGND,li1,200.5600,320.9600,0.000146
FILLER_114_414,VGND,li1,197.3400,320.9600,0.000133
FILLER_114_405,VGND,li1,193.2000,320.9600,0.000117
FILLER_114_365,VGND,li1,174.8000,320.9600,0.000061
FILLER_114_362,VGND,li1,172.5000,320.9600,0.000064
FILLER_114_354,VGND,li1,170.2000,320.9600,0.000068
FILLER_114_342,VGND,li1,165.6000,320.9600,0.000074
FILLER_114_325,VGND,li1,155.2500,320.9600,0.000085
FILLER_114_312,VGND,li1,149.7300,320.9600,0.000088
FILLER_114_307,VGND,li1,146.9700,320.9600,0.000089
FILLER_114_265,VGND,li1,128.8000,320.9600,0.000097
FILLER_114_253,VGND,li1,124.6600,320.9600,0.000098
FILLER_114_244,VGND,li1,119.6000,320.9600,0.000099
FILLER_114_197,VGND,li1,96.6000,320.9600,0.000098
FILLER_114_188,VGND,li1,93.8400,320.9600,0.000097
FILLER_114_184,VGND,li1,90.3900,320.9600,0.000095
FILLER_114_176,VGND,li1,86.7100,320.9600,0.000093
FILLER_114_172,VGND,li1,85.5600,320.9600,0.000093
FILLER_114_141,VGND,li1,71.0700,320.9600,0.000083
FILLER_114_139,VGND,li1,69.6900,320.9600,0.000080
FILLER_114_135,VGND,li1,68.5400,320.9600,0.000080
FILLER_114_126,VGND,li1,63.7100,320.9600,0.000076
